C,11,11,9,7,am
C#,0,0,10,8,a#m
D,1,1,11,9,bm
D#,2,2,0,10,cm
E,3,3,1,11,c#m
F,4,4,2,0,dm
F#,5,5,3,1,d#m
G,6,6,4,2,em
G#,7,7,5,3,fm
B,6,1,6,4,A
C,7,2,7,5,A#
C#,8,3,8,6,B
D,9,4,9,7,C
D#,10,5,10,8,C#
E,11,6,11,9,D
F,0,7,0,10,D#
F#,1,8,1,11,E
G,2,9,2,0,F
G#,3,10,3,1,F#
A,4,11,4,2,G
A#,5,0,5,3,G#
c#m,8,8,6,4,B
dm,9,9,7,5,C
d#m,10,10,8,6,C#
em,11,11,9,7,D
fm,0,0,10,8,D#
f#m,1,1,11,9,E
gm,2,2,0,10,F
g#m,3,3,1,11,F#
am,4,4,2,0,G
a#m,5,5,3,1,G#
bm,6,6,4,2,A
cm,7,7,5,3,A#
f#m,6,1,6,8,c#m
gm,7,2,7,9,dm
g#m,8,3,8,10,d#m
am,9,4,9,11,em
a#m,10,5,10,0,fm
bm,11,6,11,1,f#m
cm,0,7,0,2,gm
c#m,1,8,1,3,g#m
dm,2,9,2,4,am
d#m,3,10,3,5,a#m
em,4,11,4,6,bm
fm,5,0,5,7,cm
A,8,8,6,4,f#m
A#,9,9,7,5,gm
B,10,10,8,6,g#m
C,11,11,9,7,am
C#,0,0,10,8,a#m
D,1,1,11,9,bm
D#,2,2,0,10,cm
E,3,3,1,11,c#m
F,4,4,2,0,dm
F#,5,5,3,1,d#m
G,6,6,4,2,em
G#,7,7,5,3,fm
B,6,6,4,8,A
C,7,7,5,9,A#
C#,8,8,6,10,B
D,9,9,7,11,C
D#,10,10,8,0,C#
E,11,11,9,1,D
F,0,0,10,2,D#
F#,1,1,11,3,E
G,2,2,0,4,F
G#,3,3,1,5,F#
A,4,4,2,6,G
A#,5,5,3,7,G#
C,7,7,7,7,C
C#,8,8,8,8,C#
D,9,9,9,9,D
D#,10,10,10,10,D#
E,11,11,11,11,E
F,0,0,0,0,F
F#,1,1,1,1,F#
G,2,2,2,2,G
G#,3,3,3,3,G#
A,4,4,4,4,A
A#,5,5,5,5,A#
B,6,6,6,6,B
C,7,9,7,4,C
C#,8,10,8,5,C#
D,9,11,9,6,D
D#,10,0,10,7,D#
E,11,1,11,8,E
F,0,2,0,9,F
F#,1,3,1,10,F#
G,2,4,2,11,G
G#,3,5,3,0,G#
A,4,6,4,1,A
A#,5,7,5,2,A#
B,6,8,6,3,B
G,7,7,2,0,C
G#,8,8,3,1,C#
A,9,9,4,2,D
A#,10,10,5,3,D#
B,11,11,6,4,E
C,0,0,7,5,F
C#,1,1,8,6,F#
D,2,2,9,7,G
D#,3,3,10,8,G#
E,4,4,11,9,A
F,5,5,0,10,A#
F#,6,6,1,11,B
am,4,4,4,2,G
a#m,5,5,5,3,G#
bm,6,6,6,4,A
cm,7,7,7,5,A#
c#m,8,8,8,6,B
dm,9,9,9,7,C
d#m,10,10,10,8,C#
em,11,11,11,9,D
fm,0,0,0,10,D#
f#m,1,1,1,11,E
gm,2,2,2,0,F
g#m,3,3,3,1,F#
F,2,0,0,2,am
F#,3,1,1,3,a#m
G,4,2,2,4,bm
G#,5,3,3,5,cm
A,6,4,4,6,c#m
A#,7,5,5,7,dm
B,8,6,6,8,d#m
C,9,7,7,9,em
C#,10,8,8,10,fm
D,11,9,9,11,f#m
D#,0,10,10,0,gm
E,1,11,11,1,g#m
C,4,4,4,5,F
C#,5,5,5,6,F#
D,6,6,6,7,G
D#,7,7,7,8,G#
E,8,8,8,9,A
F,9,9,9,10,A#
F#,10,10,10,11,B
G,11,11,11,0,C
G#,0,0,0,1,C#
A,1,1,1,2,D
A#,2,2,2,3,D#
B,3,3,3,4,E
G,4,2,2,4,C
G#,5,3,3,5,C#
A,6,4,4,6,D
A#,7,5,5,7,D#
B,8,6,6,8,E
C,9,7,7,9,F
C#,10,8,8,10,F#
D,11,9,9,11,G
D#,0,10,10,0,G#
E,1,11,11,1,A
F,2,0,0,2,A#
F#,3,1,1,3,B
F,2,0,0,2,G
F#,3,1,1,3,G#
G,4,2,2,4,A
G#,5,3,3,5,A#
A,6,4,4,6,B
A#,7,5,5,7,C
B,8,6,6,8,C#
C,9,7,7,9,D
C#,10,8,8,10,D#
D,11,9,9,11,E
D#,0,10,10,0,F
E,1,11,11,1,F#
C,7,7,7,7,F
C#,8,8,8,8,F#
D,9,9,9,9,G
D#,10,10,10,10,G#
E,11,11,11,11,A
F,0,0,0,0,A#
F#,1,1,1,1,B
G,2,2,2,2,C
G#,3,3,3,3,C#
A,4,4,4,4,D
A#,5,5,5,5,D#
B,6,6,6,6,E
C,7,7,9,0,C
C#,8,8,10,1,C#
D,9,9,11,2,D
D#,10,10,0,3,D#
E,11,11,1,4,E
F,0,0,2,5,F
F#,1,1,3,6,F#
G,2,2,4,7,G
G#,3,3,5,8,G#
A,4,4,6,9,A
A#,5,5,7,10,A#
B,6,6,8,11,B
G,7,7,2,0,C
G#,8,8,3,1,C#
A,9,9,4,2,D
A#,10,10,5,3,D#
B,11,11,6,4,E
C,0,0,7,5,F
C#,1,1,8,6,F#
D,2,2,9,7,G
D#,3,3,10,8,G#
E,4,4,11,9,A
F,5,5,0,10,A#
F#,6,6,1,11,B
am,2,4,4,2,G
a#m,3,5,5,3,G#
bm,4,6,6,4,A
cm,5,7,7,5,A#
c#m,6,8,8,6,B
dm,7,9,9,7,C
d#m,8,10,10,8,C#
em,9,11,11,9,D
fm,10,0,0,10,D#
f#m,11,1,1,11,E
gm,0,2,2,0,F
g#m,1,3,3,1,F#
F,2,0,0,2,am
F#,3,1,1,3,a#m
G,4,2,2,4,bm
G#,5,3,3,5,cm
A,6,4,4,6,c#m
A#,7,5,5,7,dm
B,8,6,6,8,d#m
C,9,7,7,9,em
C#,10,8,8,10,fm
D,11,9,9,11,f#m
D#,0,10,10,0,gm
E,1,11,11,1,g#m
C,4,4,4,5,F
C#,5,5,5,6,F#
D,6,6,6,7,G
D#,7,7,7,8,G#
E,8,8,8,9,A
F,9,9,9,10,A#
F#,10,10,10,11,B
G,11,11,11,0,C
G#,0,0,0,1,C#
A,1,1,1,2,D
A#,2,2,2,3,D#
B,3,3,3,4,E
G,4,2,2,4,C
G#,5,3,3,5,C#
A,6,4,4,6,D
A#,7,5,5,7,D#
B,8,6,6,8,E
C,9,7,7,9,F
C#,10,8,8,10,F#
D,11,9,9,11,G
D#,0,10,10,0,G#
E,1,11,11,1,A
F,2,0,0,2,A#
F#,3,1,1,3,B
F,2,0,0,2,G
F#,3,1,1,3,G#
G,4,2,2,4,A
G#,5,3,3,5,A#
A,6,4,4,6,B
A#,7,5,5,7,C
B,8,6,6,8,C#
C,9,7,7,9,D
C#,10,8,8,10,D#
D,11,9,9,11,E
D#,0,10,10,0,F
E,1,11,11,1,F#
C,0,0,2,4,F
C#,1,1,3,5,F#
D,2,2,4,6,G
D#,3,3,5,7,G#
E,4,4,6,8,A
F,5,5,7,9,A#
F#,6,6,8,10,B
G,7,7,9,11,C
G#,8,8,10,0,C#
A,9,9,11,1,D
A#,10,10,0,2,D#
B,11,11,1,3,E
am,0,0,9,4,C
a#m,1,1,10,5,C#
bm,2,2,11,6,D
cm,3,3,0,7,D#
c#m,4,4,1,8,E
dm,5,5,2,9,F
d#m,6,6,3,10,F#
em,7,7,4,11,G
fm,8,8,5,0,G#
f#m,9,9,6,1,A
gm,10,10,7,2,A#
g#m,11,11,8,3,B
G,9,7,9,4,am
G#,10,8,10,5,a#m
A,11,9,11,6,bm
A#,0,10,0,7,cm
B,1,11,1,8,c#m
C,2,0,2,9,dm
C#,3,1,3,10,d#m
D,4,2,4,11,em
D#,5,3,5,0,fm
E,6,4,6,1,f#m
F,7,5,7,2,gm
F#,8,6,8,3,g#m
F,4,0,4,2,G
F#,5,1,5,3,G#
G,6,2,6,4,A
G#,7,3,7,5,A#
A,8,4,8,6,B
A#,9,5,9,7,C
B,10,6,10,8,C#
C,11,7,11,9,D
C#,0,8,0,10,D#
D,1,9,1,11,E
D#,2,10,2,0,F
E,3,11,3,1,F#
C,4,0,0,4,F
C#,5,1,1,5,F#
D,6,2,2,6,G
D#,7,3,3,7,G#
E,8,4,4,8,A
F,9,5,5,9,A#
F#,10,6,6,10,B
G,11,7,7,11,C
G#,0,8,8,0,C#
A,1,9,9,1,D
A#,2,10,10,2,D#
B,3,11,11,3,E
C,4,4,4,5,C
C#,5,5,5,6,C#
D,6,6,6,7,D
D#,7,7,7,8,D#
E,8,8,8,9,E
F,9,9,9,10,F
F#,10,10,10,11,F#
G,11,11,11,0,G
G#,0,0,0,1,G#
A,1,1,1,2,A
A#,2,2,2,3,A#
B,3,3,3,4,B
G,4,2,2,4,C
G#,5,3,3,5,C#
A,6,4,4,6,D
A#,7,5,5,7,D#
B,8,6,6,8,E
C,9,7,7,9,F
C#,10,8,8,10,F#
D,11,9,9,11,G
D#,0,10,10,0,G#
E,1,11,11,1,A
F,2,0,0,2,A#
F#,3,1,1,3,B
F,2,0,0,2,G
F#,3,1,1,3,G#
G,4,2,2,4,A
G#,5,3,3,5,A#
A,6,4,4,6,B
A#,7,5,5,7,C
B,8,6,6,8,C#
C,9,7,7,9,D
C#,10,8,8,10,D#
D,11,9,9,11,E
D#,0,10,10,0,F
E,1,11,11,1,F#
C,0,0,0,4,F
C#,1,1,1,5,F#
D,2,2,2,6,G
D#,3,3,3,7,G#
E,4,4,4,8,A
F,5,5,5,9,A#
F#,6,6,6,10,B
G,7,7,7,11,C
G#,8,8,8,0,C#
A,9,9,9,1,D
A#,10,10,10,2,D#
B,11,11,11,3,E
C,7,9,7,0,C
C#,8,10,8,1,C#
D,9,11,9,2,D
D#,10,0,10,3,D#
E,11,1,11,4,E
F,0,2,0,5,F
F#,1,3,1,6,F#
G,2,4,2,7,G
G#,3,5,3,8,G#
A,4,6,4,9,A
A#,5,7,5,10,A#
B,6,8,6,11,B
G,7,7,2,0,C
G#,8,8,3,1,C#
A,9,9,4,2,D
A#,10,10,5,3,D#
B,11,11,6,4,E
C,0,0,7,5,F
C#,1,1,8,6,F#
D,2,2,9,7,G
D#,3,3,10,8,G#
E,4,4,11,9,A
F,5,5,0,10,A#
F#,6,6,1,11,B
am,4,4,4,2,G
a#m,5,5,5,3,G#
bm,6,6,6,4,A
cm,7,7,7,5,A#
c#m,8,8,8,6,B
dm,9,9,9,7,C
d#m,10,10,10,8,C#
em,11,11,11,9,D
fm,0,0,0,10,D#
f#m,1,1,1,11,E
gm,2,2,2,0,F
g#m,3,3,3,1,F#
F,2,0,0,2,am
F#,3,1,1,3,a#m
G,4,2,2,4,bm
G#,5,3,3,5,cm
A,6,4,4,6,c#m
A#,7,5,5,7,dm
B,8,6,6,8,d#m
C,9,7,7,9,em
C#,10,8,8,10,fm
D,11,9,9,11,f#m
D#,0,10,10,0,gm
E,1,11,11,1,g#m
C,4,4,5,7,F
C#,5,5,6,8,F#
D,6,6,7,9,G
D#,7,7,8,10,G#
E,8,8,9,11,A
F,9,9,10,0,A#
F#,10,10,11,1,B
G,11,11,0,2,C
G#,0,0,1,3,C#
A,1,1,2,4,D
A#,2,2,3,5,D#
B,3,3,4,6,E
G,4,2,2,4,C
G#,5,3,3,5,C#
A,6,4,4,6,D
A#,7,5,5,7,D#
B,8,6,6,8,E
C,9,7,7,9,F
C#,10,8,8,10,F#
D,11,9,9,11,G
D#,0,10,10,0,G#
E,1,11,11,1,A
F,2,0,0,2,A#
F#,3,1,1,3,B
F,2,0,0,2,G
F#,3,1,1,3,G#
G,4,2,2,4,A
G#,5,3,3,5,A#
A,6,4,4,6,B
A#,7,5,5,7,C
B,8,6,6,8,C#
C,9,7,7,9,D
C#,10,8,8,10,D#
D,11,9,9,11,E
D#,0,10,10,0,F
E,1,11,11,1,F#
C,0,0,0,4,F
C#,1,1,1,5,F#
D,2,2,2,6,G
D#,3,3,3,7,G#
E,4,4,4,8,A
F,5,5,5,9,A#
F#,6,6,6,10,B
G,7,7,7,11,C
G#,8,8,8,0,C#
A,9,9,9,1,D
A#,10,10,10,2,D#
B,11,11,11,3,E
C,7,7,9,4,C
C#,8,8,10,5,C#
D,9,9,11,6,D
D#,10,10,0,7,D#
E,11,11,1,8,E
F,0,0,2,9,F
F#,1,1,3,10,F#
G,2,2,4,11,G
G#,3,3,5,0,G#
A,4,4,6,1,A
A#,5,5,7,2,A#
B,6,6,8,3,B
G,7,7,2,0,C
G#,8,8,3,1,C#
A,9,9,4,2,D
A#,10,10,5,3,D#
B,11,11,6,4,E
C,0,0,7,5,F
C#,1,1,8,6,F#
D,2,2,9,7,G
D#,3,3,10,8,G#
E,4,4,11,9,A
F,5,5,0,10,A#
F#,6,6,1,11,B
am,4,4,4,0,G
a#m,5,5,5,1,G#
bm,6,6,6,2,A
cm,7,7,7,3,A#
c#m,8,8,8,4,B
dm,9,9,9,5,C
d#m,10,10,10,6,C#
em,11,11,11,7,D
fm,0,0,0,8,D#
f#m,1,1,1,9,E
gm,2,2,2,10,F
g#m,3,3,3,11,F#
F,9,0,2,9,am
F#,10,1,3,10,a#m
G,11,2,4,11,bm
G#,0,3,5,0,cm
A,1,4,6,1,c#m
A#,2,5,7,2,dm
B,3,6,8,3,d#m
C,4,7,9,4,em
C#,5,8,10,5,fm
D,6,9,11,6,f#m
D#,7,10,0,7,gm
E,8,11,1,8,g#m
D,4,4,4,5,F
D#,5,5,5,6,F#
E,6,6,6,7,G
F,7,7,7,8,G#
F#,8,8,8,9,A
G,9,9,9,10,A#
G#,10,10,10,11,B
A,11,11,11,0,C
A#,0,0,0,1,C#
B,1,1,1,2,D
C,2,2,2,3,D#
C#,3,3,3,4,E
G,4,2,2,4,D
G#,5,3,3,5,D#
A,6,4,4,6,E
A#,7,5,5,7,F
B,8,6,6,8,F#
C,9,7,7,9,G
C#,10,8,8,10,G#
D,11,9,9,11,A
D#,0,10,10,0,A#
E,1,11,11,1,B
F,2,0,0,2,C
F#,3,1,1,3,C#
F,2,0,0,2,G
F#,3,1,1,3,G#
G,4,2,2,4,A
G#,5,3,3,5,A#
A,6,4,4,6,B
A#,7,5,5,7,C
B,8,6,6,8,C#
C,9,7,7,9,D
C#,10,8,8,10,D#
D,11,9,9,11,E
D#,0,10,10,0,F
E,1,11,11,1,F#
C,4,2,0,4,F
C#,5,3,1,5,F#
D,6,4,2,6,G
D#,7,5,3,7,G#
E,8,6,4,8,A
F,9,7,5,9,A#
F#,10,8,6,10,B
G,11,9,7,11,C
G#,0,10,8,0,C#
A,1,11,9,1,D
A#,2,0,10,2,D#
B,3,1,11,3,E
am,0,0,7,9,C
a#m,1,1,8,10,C#
bm,2,2,9,11,D
cm,3,3,10,0,D#
c#m,4,4,11,1,E
dm,5,5,0,2,F
d#m,6,6,1,3,F#
em,7,7,2,4,G
fm,8,8,3,5,G#
f#m,9,9,4,6,A
gm,10,10,5,7,A#
g#m,11,11,6,8,B
G,9,7,9,4,am
G#,10,8,10,5,a#m
A,11,9,11,6,bm
A#,0,10,0,7,cm
B,1,11,1,8,c#m
C,2,0,2,9,dm
C#,3,1,3,10,d#m
D,4,2,4,11,em
D#,5,3,5,0,fm
E,6,4,6,1,f#m
F,7,5,7,2,gm
F#,8,6,8,3,g#m
F,4,0,4,2,G
F#,5,1,5,3,G#
G,6,2,6,4,A
G#,7,3,7,5,A#
A,8,4,8,6,B
A#,9,5,9,7,C
B,10,6,10,8,C#
C,11,7,11,9,D
C#,0,8,0,10,D#
D,1,9,1,11,E
D#,2,10,2,0,F
E,3,11,3,1,F#
C,4,0,0,4,F
C#,5,1,1,5,F#
D,6,2,2,6,G
D#,7,3,3,7,G#
E,8,4,4,8,A
F,9,5,5,9,A#
F#,10,6,6,10,B
G,11,7,7,11,C
G#,0,8,8,0,C#
A,1,9,9,1,D
A#,2,10,10,2,D#
B,3,11,11,3,E
C,4,4,4,5,C
C#,5,5,5,6,C#
D,6,6,6,7,D
D#,7,7,7,8,D#
E,8,8,8,9,E
F,9,9,9,10,F
F#,10,10,10,11,F#
G,11,11,11,0,G
G#,0,0,0,1,G#
A,1,1,1,2,A
A#,2,2,2,3,A#
B,3,3,3,4,B
G,4,2,2,4,C
G#,5,3,3,5,C#
A,6,4,4,6,D
A#,7,5,5,7,D#
B,8,6,6,8,E
C,9,7,7,9,F
C#,10,8,8,10,F#
D,11,9,9,11,G
D#,0,10,10,0,G#
E,1,11,11,1,A
F,2,0,0,2,A#
F#,3,1,1,3,B
F,2,0,0,2,G
F#,3,1,1,3,G#
G,4,2,2,4,A
G#,5,3,3,5,A#
A,6,4,4,6,B
A#,7,5,5,7,C
B,8,6,6,8,C#
C,9,7,7,9,D
C#,10,8,8,10,D#
D,11,9,9,11,E
D#,0,10,10,0,F
E,1,11,11,1,F#
C,0,0,2,4,F
C#,1,1,3,5,F#
D,2,2,4,6,G
D#,3,3,5,7,G#
E,4,4,6,8,A
F,5,5,7,9,A#
F#,6,6,8,10,B
G,7,7,9,11,C
G#,8,8,10,0,C#
A,9,9,11,1,D
A#,10,10,0,2,D#
B,11,11,1,3,E
am,0,0,9,4,C
a#m,1,1,10,5,C#
bm,2,2,11,6,D
cm,3,3,0,7,D#
c#m,4,4,1,8,E
dm,5,5,2,9,F
d#m,6,6,3,10,F#
em,7,7,4,11,G
fm,8,8,5,0,G#
f#m,9,9,6,1,A
gm,10,10,7,2,A#
g#m,11,11,8,3,B
G,9,7,9,4,am
G#,10,8,10,5,a#m
A,11,9,11,6,bm
A#,0,10,0,7,cm
B,1,11,1,8,c#m
C,2,0,2,9,dm
C#,3,1,3,10,d#m
D,4,2,4,11,em
D#,5,3,5,0,fm
E,6,4,6,1,f#m
F,7,5,7,2,gm
F#,8,6,8,3,g#m
F,4,0,4,7,G
F#,5,1,5,8,G#
G,6,2,6,9,A
G#,7,3,7,10,A#
A,8,4,8,11,B
A#,9,5,9,0,C
B,10,6,10,1,C#
C,11,7,11,2,D
C#,0,8,0,3,D#
D,1,9,1,4,E
D#,2,10,2,5,F
E,3,11,3,6,F#
C,4,4,4,4,F
C#,5,5,5,5,F#
D,6,6,6,6,G
D#,7,7,7,7,G#
E,8,8,8,8,A
F,9,9,9,9,A#
F#,10,10,10,10,B
G,11,11,11,11,C
G#,0,0,0,0,C#
A,1,1,1,1,D
A#,2,2,2,2,D#
B,3,3,3,3,E
C,4,4,4,5,C
C#,5,5,5,6,C#
D,6,6,6,7,D
D#,7,7,7,8,D#
E,8,8,8,9,E
F,9,9,9,10,F
F#,10,10,10,11,F#
G,11,11,11,0,G
G#,0,0,0,1,G#
A,1,1,1,2,A
A#,2,2,2,3,A#
B,3,3,3,4,B
G,4,2,2,4,C
G#,5,3,3,5,C#
A,6,4,4,6,D
A#,7,5,5,7,D#
B,8,6,6,8,E
C,9,7,7,9,F
C#,10,8,8,10,F#
D,11,9,9,11,G
D#,0,10,10,0,G#
E,1,11,11,1,A
F,2,0,0,2,A#
F#,3,1,1,3,B
F,2,0,0,2,G
F#,3,1,1,3,G#
G,4,2,2,4,A
G#,5,3,3,5,A#
A,6,4,4,6,B
A#,7,5,5,7,C
B,8,6,6,8,C#
C,9,7,7,9,D
C#,10,8,8,10,D#
D,11,9,9,11,E
D#,0,10,10,0,F
E,1,11,11,1,F#
C,0,0,0,0,F
C#,1,1,1,1,F#
D,2,2,2,2,G
D#,3,3,3,3,G#
E,4,4,4,4,A
F,5,5,5,5,A#
F#,6,6,6,6,B
G,7,7,7,7,C
G#,8,8,8,8,C#
A,9,9,9,9,D
A#,10,10,10,10,D#
B,11,11,11,11,E
f#m,6,1,4,6,-1
gm,7,2,5,7,-1
g#m,8,3,6,8,-1
am,9,4,7,9,-1
a#m,10,5,8,10,-1
bm,11,6,9,11,-1
cm,0,7,10,0,-1
c#m,1,8,11,1,-1
dm,2,9,0,2,-1
d#m,3,10,1,3,-1
em,4,11,2,4,-1
fm,5,0,3,5,-1
f#m,6,1,4,6,f#m
gm,7,2,5,7,gm
g#m,8,3,6,8,g#m
am,9,4,7,9,am
a#m,10,5,8,10,a#m
bm,11,6,9,11,bm
cm,0,7,10,0,cm
c#m,1,8,11,1,c#m
dm,2,9,0,2,dm
d#m,3,10,1,3,d#m
em,4,11,2,4,em
fm,5,0,3,5,fm
f#m,1,1,11,9,f#m
gm,2,2,0,10,gm
g#m,3,3,1,11,g#m
am,4,4,2,0,am
a#m,5,5,3,1,a#m
bm,6,6,4,2,bm
cm,7,7,5,3,cm
c#m,8,8,6,4,c#m
dm,9,9,7,5,dm
d#m,10,10,8,6,d#m
em,11,11,9,7,em
fm,0,0,10,8,fm
f#m,11,9,1,11,f#m
gm,0,10,2,0,gm
g#m,1,11,3,1,g#m
am,2,0,4,2,am
a#m,3,1,5,3,a#m
bm,4,2,6,4,bm
cm,5,3,7,5,cm
c#m,6,4,8,6,c#m
dm,7,5,9,7,dm
d#m,8,6,10,8,d#m
em,9,7,11,9,em
fm,10,8,0,10,fm
f#m,1,1,11,9,f#m
gm,2,2,0,10,gm
g#m,3,3,1,11,g#m
am,4,4,2,0,am
a#m,5,5,3,1,a#m
bm,6,6,4,2,bm
cm,7,7,5,3,cm
c#m,8,8,6,4,c#m
dm,9,9,7,5,dm
d#m,10,10,8,6,d#m
em,11,11,9,7,em
fm,0,0,10,8,fm
f#m,9,1,11,9,f#m
gm,10,2,0,10,gm
g#m,11,3,1,11,g#m
am,0,4,2,0,am
a#m,1,5,3,1,a#m
bm,2,6,4,2,bm
cm,3,7,5,3,cm
c#m,4,8,6,4,c#m
dm,5,9,7,5,dm
d#m,6,10,8,6,d#m
em,7,11,9,7,em
fm,8,0,10,8,fm
bm,6,6,6,8,f#m
cm,7,7,7,9,gm
c#m,8,8,8,10,g#m
dm,9,9,9,11,am
d#m,10,10,10,0,a#m
em,11,11,11,1,bm
fm,0,0,0,2,cm
f#m,1,1,1,3,c#m
gm,2,2,2,4,dm
g#m,3,3,3,5,d#m
am,4,4,4,6,em
a#m,5,5,5,7,fm
bm,6,6,6,8,bm
cm,7,7,7,9,cm
c#m,8,8,8,10,c#m
dm,9,9,9,11,dm
d#m,10,10,10,0,d#m
em,11,11,11,1,em
fm,0,0,0,2,fm
f#m,1,1,1,3,f#m
gm,2,2,2,4,gm
g#m,3,3,3,5,g#m
am,4,4,4,6,am
a#m,5,5,5,7,a#m
f#m,6,6,6,6,bm
gm,7,7,7,7,cm
g#m,8,8,8,8,c#m
am,9,9,9,9,dm
a#m,10,10,10,10,d#m
bm,11,11,11,11,em
cm,0,0,0,0,fm
c#m,1,1,1,1,f#m
dm,2,2,2,2,gm
d#m,3,3,3,3,g#m
em,4,4,4,4,am
fm,5,5,5,5,a#m
f#m,6,11,9,6,f#m
gm,7,0,10,7,gm
g#m,8,1,11,8,g#m
am,9,2,0,9,am
a#m,10,3,1,10,a#m
bm,11,4,2,11,bm
cm,0,5,3,0,cm
c#m,1,6,4,1,c#m
dm,2,7,5,2,dm
d#m,3,8,6,3,d#m
em,4,9,7,4,em
fm,5,10,8,5,fm
bm,6,6,8,9,f#m
cm,7,7,9,10,gm
c#m,8,8,10,11,g#m
dm,9,9,11,0,am
d#m,10,10,0,1,a#m
em,11,11,1,2,bm
fm,0,0,2,3,cm
f#m,1,1,3,4,c#m
gm,2,2,4,5,dm
g#m,3,3,5,6,d#m
am,4,4,6,7,em
a#m,5,5,7,8,fm
bm,6,6,9,8,bm
cm,7,7,10,9,cm
c#m,8,8,11,10,c#m
dm,9,9,0,11,dm
d#m,10,10,1,0,d#m
em,11,11,2,1,em
fm,0,0,3,2,fm
f#m,1,1,4,3,f#m
gm,2,2,5,4,gm
g#m,3,3,6,5,g#m
am,4,4,7,6,am
a#m,5,5,8,7,a#m
f#m,-1,-1,-1,-1,bm
gm,0,0,0,0,cm
g#m,1,1,1,1,c#m
am,2,2,2,2,dm
a#m,3,3,3,3,d#m
bm,4,4,4,4,em
cm,5,5,5,5,fm
c#m,6,6,6,6,f#m
dm,7,7,7,7,gm
d#m,8,8,8,8,g#m
em,9,9,9,9,am
fm,10,10,10,10,a#m
f#m,-1,-1,-1,-1,f#m
gm,0,0,0,0,gm
g#m,1,1,1,1,g#m
am,2,2,2,2,am
a#m,3,3,3,3,a#m
bm,4,4,4,4,bm
cm,5,5,5,5,cm
c#m,6,6,6,6,c#m
dm,7,7,7,7,dm
d#m,8,8,8,8,d#m
em,9,9,9,9,em
fm,10,10,10,10,fm
f#m,1,1,11,9,f#m
gm,2,2,0,10,gm
g#m,3,3,1,11,g#m
am,4,4,2,0,am
a#m,5,5,3,1,a#m
bm,6,6,4,2,bm
cm,7,7,5,3,cm
c#m,8,8,6,4,c#m
dm,9,9,7,5,dm
d#m,10,10,8,6,d#m
em,11,11,9,7,em
fm,0,0,10,8,fm
f#m,11,9,1,11,f#m
gm,0,10,2,0,gm
g#m,1,11,3,1,g#m
am,2,0,4,2,am
a#m,3,1,5,3,a#m
bm,4,2,6,4,bm
cm,5,3,7,5,cm
c#m,6,4,8,6,c#m
dm,7,5,9,7,dm
d#m,8,6,10,8,d#m
em,9,7,11,9,em
fm,10,8,0,10,fm
f#m,1,1,11,9,f#m
gm,2,2,0,10,gm
g#m,3,3,1,11,g#m
am,4,4,2,0,am
a#m,5,5,3,1,a#m
bm,6,6,4,2,bm
cm,7,7,5,3,cm
c#m,8,8,6,4,c#m
dm,9,9,7,5,dm
d#m,10,10,8,6,d#m
em,11,11,9,7,em
fm,0,0,10,8,fm
f#m,9,1,11,9,f#m
gm,10,2,0,10,gm
g#m,11,3,1,11,g#m
am,0,4,2,0,am
a#m,1,5,3,1,a#m
bm,2,6,4,2,bm
cm,3,7,5,3,cm
c#m,4,8,6,4,c#m
dm,5,9,7,5,dm
d#m,6,10,8,6,d#m
em,7,11,9,7,em
fm,8,0,10,8,fm
bm,6,6,6,8,f#m
cm,7,7,7,9,gm
c#m,8,8,8,10,g#m
dm,9,9,9,11,am
d#m,10,10,10,0,a#m
em,11,11,11,1,bm
fm,0,0,0,2,cm
f#m,1,1,1,3,c#m
gm,2,2,2,4,dm
g#m,3,3,3,5,d#m
am,4,4,4,6,em
a#m,5,5,5,7,fm
bm,6,6,6,8,bm
cm,7,7,7,9,cm
c#m,8,8,8,10,c#m
dm,9,9,9,11,dm
d#m,10,10,10,0,d#m
em,11,11,11,1,em
fm,0,0,0,2,fm
f#m,1,1,1,3,f#m
gm,2,2,2,4,gm
g#m,3,3,3,5,g#m
am,4,4,4,6,am
a#m,5,5,5,7,a#m
f#m,-1,-1,-1,-1,bm
gm,0,0,0,0,cm
g#m,1,1,1,1,c#m
am,2,2,2,2,dm
a#m,3,3,3,3,d#m
bm,4,4,4,4,em
cm,5,5,5,5,fm
c#m,6,6,6,6,f#m
dm,7,7,7,7,gm
d#m,8,8,8,8,g#m
em,9,9,9,9,am
fm,10,10,10,10,a#m
f#m,-1,-1,-1,-1,f#m
gm,0,0,0,0,gm
g#m,1,1,1,1,g#m
am,2,2,2,2,am
a#m,3,3,3,3,a#m
bm,4,4,4,4,bm
cm,5,5,5,5,cm
c#m,6,6,6,6,c#m
dm,7,7,7,7,dm
d#m,8,8,8,8,d#m
em,9,9,9,9,em
fm,10,10,10,10,fm
D,6,6,9,4,f#m
D#,7,7,10,5,gm
E,8,8,11,6,g#m
F,9,9,0,7,am
F#,10,10,1,8,a#m
G,11,11,2,9,bm
G#,0,0,3,10,cm
A,1,1,4,11,c#m
A#,2,2,5,0,dm
B,3,3,6,1,d#m
C,4,4,7,2,em
C#,5,5,8,3,fm
f#m,9,6,9,1,D
gm,10,7,10,2,D#
g#m,11,8,11,3,E
am,0,9,0,4,F
a#m,1,10,1,5,F#
bm,2,11,2,6,G
cm,3,0,3,7,G#
c#m,4,1,4,8,A
dm,5,2,5,9,A#
d#m,6,3,6,10,B
